C:\Users\Luke Lunn\MMP\MAUML-master\MAUML-code\practice set for python.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DataRate,CameraRate,NumFrames,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,1525,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rwrist,,,,,,,,,,,Relbow,,,,,,,,,,,Rshoulder,,,,,,,,,,
59,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,5.58,-85.65504,1126.88928,1361.95264,,,,,,,,,-138.11072,1102.77222,1109.27405,,,,,,,,,-209.23811,1036.37122,873.80096,,,,,,,,
281,5.6,-83.18752,1097.90552,1366.7915,158.21075,-1451.92261,218.87512,1476.82642,3483.50537,-273.4375,-2306.82373,4187.00537,,,,,,,,,,,,-196.78741,998.94592,878.65979,565.44458,-1957.53479,246.05865,2052.36792,-5709.0376,-8627.01367,311.73706,10349.66895
282,5.62,-79.32661,1068.81238,1370.70764,266.66547,-1417.22107,167.80396,1451.82104,7361.96533,3743.59131,-2800.29297,8720.93164,-129.98956,1037.59058,1117.67041,,,,,,,,,-186.62033,958.06982,883.64331,538.22748,-2037.06812,253.32489,2122.14722,2987.32764,673.67554,414.88647,3090.323
283,5.64,-72.5209,1041.21667,1373.50366,,,,,,,,,-124.76366,1007.65222,1120.77661,298.08844,-1508.97363,155.44128,1545.96899,3679.31372,-1205.59692,13.12256,3871.81909,-175.25832,917.4632,888.79279,624.94165,-2011.87598,269.4046,2123.85864,5684.08984,1845.55054,1193.08472,6094.12744
284,5.66,,,,,,,,,,,,-118.06602,977.23163,1123.88806,335.57205,-1527.10425,151.08948,1570.82275,69.04602,-607.45239,-448.30322,758.11707,-161.62267,877.59479,894.41949,682.32996,-2012.14746,299.84589,2145.74463,54.74091,-1872.71118,1851.0437,2633.70605
285,5.68,-60.0668,988.72992,1380.83533,,,,,,,,,-111.34077,946.56805,1126.82019,322.76343,-1540.31519,162.64648,1582.15088,-1349.90698,-713.65356,1604.00391,2214.58325,-147.96512,836.97729,900.78662,680.24176,-2020.30176,330.68695,2157.24414,-263.55743,1057.28149,1233.06274,1645.52441
286,5.7,-53.20331,965.91931,1382.56775,356.91318,-1134.33838,74.61243,1191.50232,1373.88232,619.20166,-1200.8667,1926.92615,-105.15549,915.61902,1130.39392,347.37207,-1504.91187,155.71289,1552.31226,3810.76807,4253.99805,-2297.36328,6155.99951,-134.41299,796.78271,907.64697,734.16309,-1946.15479,333.7265,2106.62939,5655.68945,6357.42188,-929.10767,8559.60742
287,5.72,-45.79027,943.35638,1383.81982,375.15048,-1125.63477,53.76282,1187.72131,449.84818,251.15967,-884.09424,1023.263,-97.44589,886.37158,1133.04871,401.04733,-1488.12561,118.69507,1545.78308,1556.75891,-2575.37842,-1404.41895,3320.91333,-118.59859,759.1311,914.13568,819.66803,-1834.5459,305.19104,2032.37683,2894.802,4803.4668,-1924.43848,5929.30322
288,5.74,-38.19729,920.89392,1384.71826,379.17258,-1122.71582,60.94666,1186.58203,-47.6408,40.74097,1602.47803,1603.70361,-89.11359,856.09399,1135.14172,439.30206,-1488.33618,104.83093,1555.35217,2268.71484,2554.32129,18.00537,3416.42334,-101.62627,723.40088,919.85461,833.66467,-1771.55151,279.69055,1977.78125,-1495.13245,1495.97168,-625.61035,2205.61572
289,5.76,-30.62337,898.44775,1386.25769,410.80417,-1089.97192,39.66675,1165.49231,3210.802,3233.64258,-3730.46875,5889.1499,-79.87381,826.83813,1137.24194,527.9978,-1359.91211,80.90515,1461.05725,6600.85693,10288.08594,-2410.5835,12459.01074,-85.25201,688.26904,925.3233,841.77838,-1712.21008,269.05518,1926.82263,2306.49951,4438.17139,-437.92725,5020.86523
290,5.78,-21.76512,877.29504,1386.30493,456.27112,-1040.58081,-29.13818,1136.59167,1335.8927,1705.47485,-3150.02441,3823.07568,-67.99368,801.69751,1138.37793,590.70813,-1294.14368,58.89282,1423.80212,-329.81873,-3711.24268,209.35059,3731.74634,-67.95514,654.91248,930.61682,870.03003,-1631.56433,243.43567,1864.99744,518.66528,3626.40381,-2124.02344,4234.53564
291,5.8,-12.37252,856.82452,1385.09216,464.11945,-1028.19519,-37.18872,1128.70508,-551.06165,-466.91895,2344.9707,2453.68506,-56.24548,775.07239,1139.59766,575.07269,-1335.14709,38.22021,1454.23083,-1233.73035,-389.09912,-2276.61133,2618.48193,-50.45081,623.00647,935.06073,873.16095,-1556.65588,208.12988,1796.91565,-205.57404,3864.44092,-1406.55518,4117.5918
292,5.82,-3.20034,836.16724,1384.81738,484.66806,-1012.34589,-47.11914,1123.37329,2605.92456,2051.84937,-3338.0127,4705.66211,-44.99078,748.29163,1139.90674,621.05542,-1256.65588,-14.1449,1401.81812,5832.00439,8238.2207,-2959.8999,10518.62891,-33.0287,592.64624,938.94202,899.09247,-1451.4679,186.22894,1717.50024,2798.729,6654.35791,-783.53882,7261.35645
293,5.84,7.0142,816.33069,1383.2074,519.71643,-970.0592,-115.51208,1106.55457,898.91431,2176.81885,-3501.28174,4219.66357,-31.40327,724.80615,1139.03186,684.35571,-1177.2522,-25.33875,1361.94995,498.0278,-297.85156,1840.51514,1929.82983,-14.48711,564.94775,942.50989,935.49158,-1352.32239,145.961,1650.82544,841.17889,3260.19287,-3243.25562,4674.94922
